"Registro ANS";"CNPJ";"Razao Social";"Nome Fantasia";"Modalidade";"Logradouro";"Numero";"Complemento";"Bairro";"Cidade";"UF";"CEP";"DDD";"Telefone";"Fax";"Endereco eletronico";"Representante";"Cargo Representante";"Data Registro ANS"
"365777";"81710865000143";"UNIMED NOROESTE DO PARANA COOP DE TRABALHO MEDICO .";"UNIMED DE UMUARAMA";"Cooperativa Medica";"RUA JUSSARA";"3691";"";"CENTRO";"Umuarama";"PR";"87501010";"44";"36233883";"";"umuarama@unimedpr.coop.br";"RONALDO BORGES PEREIRA";"DEIRETOR PRESIDENTE";"17/12/1998"
"360414";"28974020000182";"UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MEDICO LTDA";"UNIMED NOROESTE FLUMINENSE";"Cooperativa Medica";"AV GETULIO VARGAS";"473";"";"CENTRO";"Santo Antonio de Padua";"RJ";"28470000";"22";"38539900";"";"elane@noroesterj.unimed.coop.br";"PAULO AFONSO DIAS";"DIRETOR PRESIDENTE";"28/12/1998"
"357260";"87647756000105";"UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTENCIA A SAUDE LTDA.";"UNIMED NOROESTE/RS";"Cooperativa Medica";"RUA SIQUEIRA COUTO";"93";"5o ANDAR";"CENTRO";"Ijui";"RS";"98700000";"55";"33319729";"9743";"juridico@unimednoroesters.com.br";"LEANDRO ROBERTO OSS ZAMBON";"DIRETOR-SUPERINTENDENTE";"21/12/1998"
"371777";"35988963000120";"UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MEDICO";"UNIMED NORTE CAPIXABA";"Cooperativa Medica";"AV AUGUSTO CALMON";"2050";"";"COLINA";"Linhares";"ES";"29900060";"27";"21036660";"21036677";"regulacao@unimednc.com.br";"JAYR FREGONA JUNIOR";"DIRETOR PRESIDENTE";"16/12/1998"
"353663";"73967085000155";"UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MEDICO";"UNIMED NORTE DO MATO GROSSO";"Cooperativa Medica";"RUA DAS ALPINIAS";"679";"";"JARDIM MARINGA";"Sinop";"MT";"78556259";"66";"35117038";"35117070";"unimed@unimed279.com.br";"ERICO FOLCHINI DA SILVEIRA ";"PRESIDENTE";"24/12/1998"
"358282";"80297161000128";"UNIMED NORTE DO PARANA COOPERATIVA REGIONAL DE TRABALHO MEDICO";"UNIMED NORTE DO PARANA";"Cooperativa Medica";"RUA PARAIBA";"321";"";"CENTRO";"Cornelio Procopio";"PR";"86300000";"43";"35203011";"35203023";"danieli@unimedcp.com.br";"EVANDRO BAZAN DE CARVALHO";"DIRETOR-PRESIDENTE";"17/12/1998"
"312592";"30417661000188";"UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO";"UNIMED NORTE FLUMINENSE";"Cooperativa Medica";"RUA 10 DE MAIO";"254";"";"CENTRO";"Itaperuna";"RJ";"28300000";"22";"38249300";"38249300";"unimed@itaperuna.unimed.com.br";"JOAO PAULINO DA SILVA PRAZERES";"DIRETOR PRESIDENTE";"21/12/1998"
"323055";"69087922000184";"UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MEDICO";"UNIMED DE ITUVERAVA";"Cooperativa Medica";"RUA CORONEL FLAUZINO BARBOSA SANDOVAL";"1480";"";"CIDADE UNIVERSITARIA";"Ituverava";"SP";"14500000";"16";"38303000";"38303020";"diretoria@unimednortepaulista.com.br";"EDUARDO AUGUSTO DE LIMA PORTIOLI";"PRESIDENTE";"21/12/1998"
"366064";"78953023000108";"UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MEDICO";"UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MEDICO";"Cooperativa Medica";"RUA DOS EXPEDICIONARIOS";"337";"";"CENTRO";"Jacarezinho";"PR";"86400000";"43";"35112000";"35112027";"unimed@unimednortepioneiro.com.br";"ANTONIO VENDRAMIN FILHO";"DIRETOR PRESIDENTE";"17/12/1998"
"324213";"09237009000195";"UNIMED NORTE/NORDESTE-FEDERACAO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO";"UNIMED NORTE/NORDESTE";"Cooperativa Medica";"AV. CARNEIRO DA CUNHA";"64";"";"TORRE";"Joao Pessoa";"PB";"58040020";"83";"30482500";"30482750";"operadora@unimed-nne.com.br";"VICENTE JUSTINIANO BARBOSA NETO";"REPRESENTANTE LEGAL JUNTO A ANS";"18/12/1998"
"335479";"29135795000127";"UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.";"UNIMED SERRANA RJ";"Cooperativa Medica";"RUA PRUDENTE DE MORAES";"60";"";"VILA NOVA";"Nova Friburgo";"RJ";"28630010";"22";"25198100";"25198101";"regulacao.ans@unimedserranarj.coop.br";"ANTONIO FABIANO CHICRE DA COSTA";"DIRETOR PRESIDENTE";"21/12/1998"
"344397";"28714533000154";"UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO";"UNIMED NOVA IGUACU";"Cooperativa Medica";"RUA CORONEL BERNARDINO DE MELO";"1879";"";"CENTRO";"Nova Iguacu";"RJ";"26255140";"21";"37598275";"37598306";"ans@novaiguacu.unimed.com.br";"JOE GONCALVES SESTELLO";"DIRETOR PRESIDENTE";"22/12/1998"
"362140";"10219897000100";"UNIMED OESTE DO PARA - COOPERATIVA DE TRABALHO MEDICO";"UNIMED OESTE DO PARA COOP TRABALHO MEDICO";"Cooperativa Medica";"TRAVESSA DOM AMANDO";"911";"";"SANTA CLARA";"Santarem";"PA";"68005420";"";"";"";"renata.oliveira@unimedoestedopara.coop.br";"ALBERTO MARIANO GUSMAO TOLENTINO";"REPRESENTANTE";"21/12/1998"
"309907";"37313475000148";"UNIMED PALMAS COOPERATIVA DE TRABALHO MEDICO";"UNIMED PALMAS";"Cooperativa Medica";"Q ACSU SO 40 RUA NS A";"SN";"CONJ 02 LOTE 08 ANDAR 1";"PLANO DIRETOR SUL";"Palmas";"TO";"77015554";"63";"30255800";"";"diretor.presidente@unimedpalmas.com.br";"MAURICIO THOMAS KAWAI COSTA";"DIRETOR PRESIDENTE";"24/12/1998"
"369233";"41191677000131";"UNIMED PALMEIRA DOS INDIOS COOPERATIVA DE TRABALHO MEDICO";"UNIMED PALMEIRA DOS INDIOS";"Cooperativa Medica";"AV. VIEIRA DE BRITO";"80-A";"SAO CRISTOVAO";"SAO CRISTOVAO";"Palmeira dos Indios";"AL";"57601100";"82";"34212182";"34212182";"unimed@unimedpalmeira.com.br";"DENIO FERNANDO CALIXTO BARROS";"PRESIDENTE";"21/12/1998"
"304344";"42940528000190";"UNIMED PARA DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA.";"UNIMED CENTRO-OESTE";"Cooperativa Medica";"RUA FRANCISCO SALES";"119";"";"CENTRO";"Para de Minas";"MG";"35660017";"37";"32379900";"32379991";"unimed238@unimedcentro-oeste.coop.br";"MARCIO DE MELO MORAIS";"DIRETOR PRESIDENTE";"17/12/1998"
"324523";"40960189000189";"UNIMED PARAIBA - FEDERACAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO";"UNIMED PARAIBA";"Cooperativa Medica";"AV. CARNEIRO DA CUNHA";"89";"";"TORRE";"Joao Pessoa";"PB";"58040240";"83";"32213993";"32219345";"unimedpb@unimedpb.com.br";"GUALTER LISBOA RAMALHO";"PRESIDENTE";"21/12/1998"
"370681";"80871551000160";"UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO";"UNIMED PATO BRANCO";"Cooperativa Medica";"RUA TAMOIO";"253";"";"CENTRO";"Pato Branco";"PR";"85501067";"46";"21013000";"21013001";"patobranco@unimedpr.coop.br";"RICARDO ANTONIO  HOPPEN";"DIRETOR PRESIDENTE";"17/12/1998"
"336467";"08315806000180";"UNIMED PATOS - COOPERATIVA DE TRABALHO MEDICO";"UNIMED PATOS";"Cooperativa Medica";"AV DOUTOR PEDRO FIRMINO";"295";"";"BRASILIA";"Patos";"PB";"58700350";"83";"34214111";"34215557";"gerencia@unimedpatos.com.br";" AUGUSTO MARCIO DE MELLO E SILVA SOARES";"PRESIDENTE";"21/12/1998"
"353060";"38499547000156";"UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MEDICO LTDA.";"UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MEDICO";"Cooperativa Medica";"AV. BRASIL";"966";"";"CENTRO";"Patos de Minas";"MG";"38700188";"34";"38201632";"";"unimedpatosdeminas@unimedpatosdeminas.com.br";"ANDERSON AFONSO";"REPRESENTANTE";"17/12/1998"
"355593";"41687179000184";"UNIMED PATROCINIO COOPERATIVA DE TRABALHO MEDICO LTDA.";"UNIMED PATROCINIO";"Cooperativa Medica";"AVENIDA DOM JOSE ANDRE COIMBRA";"1426";"";"CENTRO";"Patrocinio";"MG";"38740000";"34";"38395666";"38395666";"unimed@unimedpatrocinio.com.br";"THOMAZ JOSE MARRA DE AQUINO";"PRESIDENTE";"17/12/1998"
"311375";"89870547000151";"UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTENCIA A SAUDE LTDA.";"UNIMED PELOTAS/RS";"Cooperativa Medica";"RUA ALMIRANTE BARROSO";"2309";"CASA";"CENTRO";"Pelotas";"RS";"96010280";"53";"33094900";"33094923";"regulacao@unimedpelotas.com.br";"ROSANA SOUZA VAN DER LAAN";"PRESIDENTE";"21/12/1998"
"323993";"28806545000109";"UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MEDICO";"UNIMED PETROPOLIS";"Cooperativa Medica";"RUA D. PEDRO I";"465";"";"CENTRO";"Petropolis";"RJ";"25610020";"24";"99304496";"";"regulacao@unimedpetropolis.coop.br";"JORGE WANDERLEY GABRICH";"PRESIDENTE ";"24/12/1998"
"310131";"36862415000111";"UNIMED PLANALTO - COOPERATIVA DE TRABALHO MEDICO";"UNIMED PLANALTO";"Cooperativa Medica";"PRACA RAIMUNDO DE ARAUJO MELO";"S/N";"";"CENTRO";"Luziania";"GO";"72800630";"61";"36221009";"36221647";"unimed@unimedplanalto.com.br";"LUCAS ANTONIO RORIZ DE MORAES";"PRESIDENTE";"24/12/1998"
"362832";"89100135000132";"UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTENCIA  A SAUDE LTDA.";"UNIMED PLANALTO CENTRAL RS";"Cooperativa Medica";"AVENIDA GENERAL CAMARA";"589";"";"CENTRO";"Cruz Alta";"RS";"98025780";"05";"533219007";"533219003";"ger.unimed061@comnet.com.br";"CLAUDIA MARIETA MACHADO BARROS";"REPRESENTANTE";"22/12/1998"
"319384";"87607149000111";"UNIMED PLANALTO MEDIO- COOPERATIVA DE SERVICOS MEDICOS LTDA";"UNIMED PLANALTO MEDIO";"Cooperativa Medica";"RUA LAVA PES";"1898";"2o ANDAR";"NONOAI";"Passo Fundo";"RS";"99010170";"54";"33176300";"33176328";"secretaria@unimedpf.com.br";"FRANCISCO JOSE DOS SANTOS NETO ";"PRESIDENTE";"22/12/1998"
"316148";"41781949000153";"UNIMED POCOS DE CALDAS - SOC. COOP. DE TRAB. E SERVICOS MEDICOS";"UNIMED POCOS DE CALDAS";"Cooperativa Medica";"AVENIDA GENTIL MESSIAS";"217";"";"VILA CRUZ";"Pocos de Caldas";"MG";"37701528";"35";"37297425";"37293300";"ans@unimedpc.coop.br";"ODILON TREFIGLIO NETO";"DIRETOR PRESIDENTE";"18/12/1998"
"349712";"77781706000162";"UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO";"UNIMED PONTA GROSSA";"Cooperativa Medica";"RUA SANTOS DUMONT";"1036";"";"CENTRO";"Ponta Grossa";"PR";"84010360";"42";"32207001";"";"ouvidoria@unimedpg.com.br";"RAFAEL FRANCISCO DOS SANTOS";"DIRETOR ADMINISTRATIVO";"17/12/1998"
"353876";"00730439000170";"UNIMED PONTAL DO TRIANGULO - COOPERATIVA DE TRABALHO MEDICO";"UNIMED PONTAL DO TRIANGULO";"Cooperativa Medica";"RUA ITUIUTABA";"555";"";"CENTRO";"Iturama";"MG";"38280000";"12";"34119000";"34119031";"gerencia@unimedpontal.coop.br";"GILMAR DIAS DE ALMEIDA QUEIROZ";"DIRETOR PRESIDENTE";"17/12/1998"
"343722";"01012474000116";"UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA";"UNIMED PONTE NOVA E REGIAO";"Cooperativa Medica";"AVENIDA DOM BOSCO";"447";"";"PALMEIRAS";"Ponte Nova";"MG";"35430232";"31";"38198551";"";"gerencia@unimedpontenova.com.br";"SAMUEL MARCUS ALVES JORGE";"DIRETOR PRESIDENTE";"16/12/1998"
"352501";"87096616000196";"UNIMED PORTO ALEGRE - COOPERATIVA MEDICA LTDA.";"UNIMED PORTO ALEGRE";"Cooperativa Medica";"AV VENANCIO AIRES";"1040";"";"BOM FIM";"Porto Alegre";"RS";"90040192";"51";"33167747";"33312544";"regulacao@unimedpoa.com.br";"GLAUCO SAMUEL CHAGAS ";"Superintendente Executivo";"21/12/1998"
"337374";"05657234000120";"UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MEDICA LTDA";"UNIMED PORTO VELHO ";"Cooperativa Medica";"AVENIDA CARLOS GOMES";"1259";"";"CENTRO";"Porto Velho";"RO";"76801109";"69";"32172016";"";"unimed@unimedportovelho.coop.br";"SALEH MAHMOUD ABDUL RAZZAK";"PRESIDENTE";"23/12/1998"
"344885";"11214624000128";"UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO";"UNIMED RECIFE COOPERATIVA DE TRABALHO MEDICO";"Cooperativa Medica";"AV. LINS PETIT";"140";"";"ILHA DO LEITE";"Recife";"PE";"50070230";"81";"34138086";"34138000";"rdiretor@unimedrecife.com.br";"MARIA DE LOURDES CORREA DE ARAUJO";"REPRESENTANTE";"21/12/1998"
"350648";"89640452000141";"UNIMED REGIAO DA CAMPANHA/RS - COOPERATIVA DE ASSISTENCIA A SAUDE LTDA.";"UNIMED REGIAO DA CAMPANHA/RS";"Cooperativa Medica";"AV 7 DE SETEMBRO";"679";"";"CENTRO";"Bage";"RS";"96400006";"05";"332429331";"332429599";"gerencia@unimedcampanha.com.br";"GLENO CERIOLI";"REPRESENTANTE";"22/12/1998"
"328375";"92316124000107";"UNIMED REGIAO DA FRONTEIRA - RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA.";"UNIMED REGIAO DA FRONTEIRA - RS";"Cooperativa Medica";"AV. 24 DE MAIO";"1016";"";"CENTRO";"Sant'Ana do Livramento";"RS";"97573450";"55";"32429800";"32422428";"contabil@unimedfronteira.com.br";"LUIZ ANTONIO COSTAGUTA ARRUDA";"PRESIDENTE";"22/12/1998"
"353698";"00532888000103";"UNIMED REGIAO DA PRODUCAO/RS - COOPERATIVA DE ASSISTENCIA A SAUDE LTDA";"UNIMED REGIAO DA PRODUCAO/RS";"Cooperativa Medica";"AV. PATRIA";"1795";"";"SOMMER";"Carazinho";"RS";"99500000";"54";"33298000";"33302187";"unimed@unimed303.com.br";"LUIZ CARLOS COLLE THOME";"PRESIDENTE";"22/12/1998"
"311847";"49210966000142";"UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MEDICO";"UNIMED BAIXA MOGIANA";"Cooperativa Medica";"AVENIDA MOGI MIRIM";"2679";"";"JARDIM GUACU MIRIM";"Mogi Guacu";"SP";"13844115";"19";"38319700";"38918436";"unimed@unimedbxm.coop.br";"DILVO FERREIRA LOPES";"PRESIDENTE";"16/12/1998"
"306100";"81715716000177";"UNIMED REGIONAL DE CAMPO MOURAO COOP TRAB MEDICO ";"UNIMED REGIONAL DE CAMPO MOURAO";"Cooperativa Medica";"AV.JOSE CUSTODIO DE OLIVEIRA";"1385";"";"CENTRO";"Campo Mourao";"PR";"87300020";"44";"35187000";"";"marlene@unimedcampomourao.com.br";"RODOLFO CESAR VISONI POLISELI";"DIRETOR PRESIDENTE";"17/12/1998"
"316458";"41511429000120";"UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MEDICO";"UNIMED REGIONAL FLORIANO";"Cooperativa Medica";"AV EURIPEDES DE AGUIAR";"943";"";"CENTRO";"Floriano";"PI";"64800000";"89";"35211133";"35216652";"unimed@unimedfloriano.com.br";"LUIMAR DE JESUS SANTOS";"PRESIDENTE";"21/12/1998"
"313475";"69612158000119";"UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MEDICO";"UNIMED REGIONAL DE PICOS";"Cooperativa Medica";"PCA FELIX PACHECO";"676";"";"CENTRO";"Picos";"PI";"64600000";"89";"34223616";"34221177";"unimedpicos@uol.com.br";"LUIS EVANDRO SANTOS LOPES";"PRESIDENTE";"21/12/1998"
"306762";"02322043000119";"UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MEDICO";"UNIMED REGIONAL JAU";"Cooperativa Medica";"RUA ALVARO FLORET";"565";"";"VILA HILST";"Jau";"SP";"17207020";"14";"36028900";"36028901";"diretoria@unimedjau.com.br";"PAULO DE CONTI";"DIRETOR PRESIDENTE";"18/12/1998"
"371254";"76767219000182";"UNIMED REGIONAL MARINGA COOP.DE TRABALHO MEDICO";"UNIMED REGIONAL MARINGA COOP.DE TRABALHO MEDICO";"Cooperativa Medica";"AV. BENTO MUNHOZ DA ROCHA NETO";"750";"";"-";"Maringa";"PR";"87030010";"44";"33212738";"32212795";"margarete@unimedmaringa.com.br";"DURVAL FRANCISCO DOS SANTOS FILHO";"PRESIDENTE";"17/12/1998"
"305472";"33546979000157";"UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MEDICO LTDA";"UNIMED REGIONAL SUL/GO";"Cooperativa Medica";"RUA JOAO MANOEL DE SOUZA";"889";"";"CENTRO";"Itumbiara";"GO";"75526030";"64";"34322000";"34322032";"unimed@unimeditumbiara.com.br";"ANTONIO RICARDO COKELY RIBEIRO";"DIRETOR PRESIDENTE";"24/12/1998"
"330566";"68709211000131";"UNIMED RESENDE COOPERATIVA DE TRABALHO MEDICO";"UNIMED RESENDE";"Cooperativa Medica";"RUA NICOLAU TARANTO";"239";"";"COMERCIAL";"Resende";"RJ";"27542020";"24";"33544477";"33547472";"ans@unimedresende.coop.br";"DR. JOAO ALBERTO DA CRUZ";"DIRETOR PRESIDENTE";"21/12/1998"
"337871";"84313741000112";"UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA";"UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA";"Cooperativa Medica";"RUA JOSE DE MELO";"418";"";"BOSQUE";"Rio Branco";"AC";"69908330";"68";"21064546";"21064545";"ans@unimedriobranco.com.br";"ANTONIO HERBERT LEITE MILITAO";"PRESIDENTE";"21/12/1998"
"320251";"37275625000176";"UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO";"UNIMED RIO VERDE";"Cooperativa Medica";"RUA COSTA GOMES";"208";"";"CENTRO";"Rio Verde";"GO";"75901050";"64";"21014967";"21014900";"diretoria@unimedrv.com.br";"MARCIO EMRICH CAMPOS";"PRESIDENTE";"24/12/1998"
"359777";"24676884000167";"UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MEDICO LTDA";"UNIMED RONDONOPOLIS";"Cooperativa Medica";"RUA RIO BRANCO";"933";"";"CENTRO";"Rondonopolis";"MT";"78700180";"66";"34392800";"34392828";"diretoria@unimedrondonopolis.com.br";"RICARDO CORREA GONZALES";"DIRETOR PRESIDENTE";"24/12/1998"
"346276";"58837188000107";"UNIMED SALTO/ITU -  COOPERATIVA MEDICA";"UNIMED SALTO/ITU - COOPERATIVA MEDICA";"Cooperativa Medica";"RUA SANTA RITA";"1440";"";"CENTRO";"Itu";"SP";"13300065";"11";"46028800";"46028809";"ans@unimedsaltoitu.com.br";"ARNALDO PASSAFINI NETO";"DIRETOR PRESIDENTE";"18/12/1998"
"319708";"87497368000195";"UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTENCIA A SAUDE LTDA";"";"Cooperativa Medica";"RUA GASPAR MARTINS";"1482";"";"NOSSA SENHORA MEDIANEIRA";"Santa Maria";"RS";"97060260";"55";"30286577";"";"unimedsm@unimedsm.com.br";"ERNANI CLOVIS BULOW";"PRESIDENTE";"22/12/1998"
"354031";"45359213000142";"UNIMED SAO CARLOS - COOPERATIVA DE TRABALHO MEDICO";"UNIMED SAO CARLOS";"Cooperativa Medica";"RUA VICENTE PELICANO";"945";"";"AZULVILLE";"Sao Carlos";"SP";"13571000";"16";"21077300";"";"ansunimedsc@unimedsaocarlos.com.br";"BOLIVAR SOARES MENDJOUD";"PRESIDENTE";"22/12/1998"
"323926";"25329079000120";"UNIMED SAO JOAO DEL REI - COOPERATIVA DE TRABALHO MEDICO";"UNIMED SAO JOAO DEL REI COOPERATIVA DE TRABALHO MEDICO";"Cooperativa Medica";"AV. HERMILIO ALVES";"210";"";"CENTRO";"Sao Joao del Rei";"MG";"36307328";"03";"233728080";"233712442";"uni152@mgconecta.com.br";"PAULO CESAR DE ARAUJO RANGEL";"PRESIDENTE";"17/12/1998"
"327638";"71186886000158";"UNIMED SAO JOAO NEPOMUCENO COOPERATIVA DE TRABALHO MEDICO LTDA.";"UNIMED SAO JOAO NEPOMUCENO";"Cooperativa Medica";"RUA CAPITAO BRAZ";"68";"";"CENTRO";"Sao Joao Nepomuceno";"MG";"36680000";"32";"32611516";"32611516";"gerencia@unimedsjn.coop.br";"RENATO DE SOUZA GOMES";"DIRETOR PRESIDENTE";"22/12/1998"
"335100";"45100138000109";"UNIMED SAO JOSE DO RIO PRETO - COOP. DE TRABALHO MEDICO";"UNIMED SAO JOSE DO RIO PRETO";"Cooperativa Medica";"AV BADY BASSITT";"3877";"";"VILA IMPERIAL";"Sao Jose do Rio Preto";"SP";"15015700";"17";"32021111";"";"regulacao@unimedriopreto.com.br";"JOSE LUIS CRIVELLIN";"PRESIDENTE";"18/12/1998"
"331872";"60214517000105";"UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO";"UNIMED SJC";"Cooperativa Medica";"AVENIDA CASSIANO RICARDO";"401";"10deg ANDAR, ED. HYDE PARK";"JARDIM AQUARIUS";"Sao Jose dos Campos";"SP";"12246870";"12";"08007071019";"21394051";"delcia.araujo@unimedsjc.com.br";"FABIO ROBERTO DA SILVA BAPTISTA";"DIRETOR PRESIDENTE";"16/12/1998"
"370088";"25471574000179";"UNIMED SAO LOURENCO COOPERATIVA DE TRABALHO MEDICO";"UNIMED CIRCUITO DAS AGUAS";"Cooperativa Medica";"AV. ANTONIO JUNQUEIRA DE SOUZA";"476";"";"CENTRO";"Sao Lourenco";"MG";"37470000";"35";"36958522";"36958529";"diretoria@unimedcircuito.coop.br";"MUSSE JOSE MATUCK";"PRESIDENTE";"18/12/1998"
"327352";"66453168000160";"UNIMED SAO SEBASTIAO DO PARAISO COOPERATIVA DE TRABALHO MEDICO";"UNIMED SAO SEBASTIAO DO PARAISO";"Cooperativa Medica";"AV. DOUTOR DELFIM MOREIRA ";"1400";"";"CENTRO";"Sao Sebastiao do Paraiso";"MG";"37950000";"35";"35398400";"";"juridico@unimedssp.coop.br";"MATHEUS COLOMBAROLI";"DIRETOR PRESIDENTE";"18/12/1998"
"416801";"10414182000109";"UNIMED SAUDE E ODONTO S.A";"";"Medicina de Grupo";"ALAMEDA MINISTRO ROCHA AZEVEDO";"346";"4o ANDAR";"CERQUEIRA CESAR";"Sao Paulo";"SP";"01410000";"11";"32659996";"";"compliance@segurosunimed.com.br";"AGENOR FERREIRA DA SILVA FILHO";"DIRETOR";"30/12/2008"
"000701";"04487255000181";"UNIMED SEGUROS SAUDE S/A";"SEGUROS UNIMED";"Seguradora Especializada em Saude";"ALAMEDA MINISTRO ROCHA AZEVEDO";"366";"";"CERQUEIRA CESAR";"Sao Paulo";"SP";"01410901";"11";"32659996";"32659049";"compliance@segurosunimed.com.br";"AGENOR FERREIRA DA SILVA FILHO";"DIRETOR";"30/07/2001"
"337668";"13360276000122";"UNIMED SERGIPE - COOPERATIVA DE TRABALHO MEDICO";"UNMED SERGIPE - COOPERATIVA DE TRABALHO MEDICO";"Cooperativa Medica";"RUA SOCORRO";"100";"";"SAO JOSE";"Aracaju";"SE";"49015300";"79";"21078772";"21078730";"contabilidade@unimedse.com.br";"CARLOS ALBERTO BARRETO DE MENDONCA";"DIRETOR PRESIDENTE";"23/12/1998"
"349534";"24014235000109";"UNIMED SETE LAGOAS COOPERATIVA TRABALHO MEDICO";"UNIMED SETE LAGOAS COOPERATIVA TRABALHO MEDICO";"Cooperativa Medica";"RUA CORONEL RANDOLFO SIMOES";"281";"";"BOA VISTA";"Sete Lagoas";"MG";"35700102";"31";"21061911";"21061946";"ans@unimedsetelagoas.coop.br";"ANTONIO DE PADUA BRANDAO RAPOSO";"DIRETOR PRESIDENTE";"17/12/1998"
"348295";"45399961000159";"UNIMED SOROCABA COOPERATIVA DE TRABALHO MEDICO";"UNIMED SOROCABA";"Cooperativa Medica";"AV. PRES. JUSCELINO KUBITSCHECK DE OLIVE";"736";"";"CENTRO";"Sorocaba";"SP";"18035060";"15";"33329200";"32244568";"regulacaoans@unimedsorocaba.coop.br";"GUSTAVO RIBEIRO NEVES";"REPRESENTANTE";"18/12/1998"
"343153";"24294787000100";"UNIMED SOUSA - COOPERATIVA DE TRABALHO MEDICO";"UNIMED SOUSA";"Cooperativa Medica";"RUA MANOEL GADELHA FILHO";"37";"TERREO";"CENTRO";"Sousa";"PB";"58802000";"83";"35221334";"35224245";"unimedss@uol.com.br";"HELDA PIRES DE SA MENDES";"VICE-PRESIDENTE";"21/12/1998"
"402834";"03029587000150";"UNIMED STA RITA, STA ROSA E SAO SIMAO COOP. TRAB. MEDICO";"UNIMED STA RITA, STA ROSA E SAO SIMAO";"Cooperativa Medica";"RUA MARECHAL DEODORO";"1157";"";"CENTRO";"Santa Rita do Passa Quatro";"SP";"13670000";"19";"35829999";"35829998";"unimed@unimedsantarita.coop.br";"CARLOS ALBERTO DA SILVA";"DIRETOR PRESIDENTE";"31/03/1999"
"324175";"71064539000152";"UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO";"UNIMED SUDOESTE DE MINAS";"Cooperativa Medica";"AV. DR. BRENO SOARES MAIA";"264";"";"BELO HORIZONTE";"Passos";"MG";"37900110";"35";"35292600";"35292630";"unimed@unimedsudoestemg.coop.br";"CLAUDIO ANTONIO FELIX DE OLIVEIRA";"DIRETOR PRESIDENTE";"18/12/1998"
"327468";"66916305000156";"UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MEDICO";"UNIMED SUDOESTE PAULISTA";"Cooperativa Medica";"AV. CORONEL ACACIO PIEDADE";"771";"";"CENTRO";"Itapeva";"SP";"18400180";"15";"35249000";"35249000";"diretoria@unimedsudoestepaulista.coop.br";"DANIEL SANDOVAL CERQUEIRA";"DIRETOR PRESIDENTE";"18/12/1998"
"320706";"32440968000125";"UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MEDICO";"UNIMED SUL CAPIXABA";"Cooperativa Medica";"AV FRANCISCO LACERDA DE AGUIAR";"46";"";"GILBERTO MACHADO";"Cachoeiro de Itapemirim";"ES";"29303300";"28";"21016255";"21016253";"secexecutiva@unimedsulcapixaba.coop.br";"FERNANDO LEMGRUBER PRADO COSTA";"DIRETOR PRESIDENTE";"16/12/1998"
